dataset,run_index,issuekey_xi,issuekey_xj,title_xi,description_xi,title_xj,description_xj,predicted_Yi,actual_Yi,storypoint_xi,storypoint_xj,request_started_at,request_finished_at,request_runtime_seconds,raw_response
duracloud,5,DURACLOUD-966,DURACLOUD-866,Write utility for adding storage report data to space_stats table in mill db,"Currently the storage history of all spaces are stored in xml files found in x-duracloud-admin on the various instances.   We want to extract this data and store it in the mill db space_stats table.      To accomplish this task,  we will need a tool that can convert storage reports for a single account by looping through the list of reports,  extracting the data for each space  and inserting a record in the space_stats table.",Set up local logging to capture read and write storage actions,The AuditStorageProvider already captures read and write events. This work is to have that information written out to local log files,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:58:47Z,848.293,"{""Decision"": 1}"
duracloud,5,DURACLOUD-946,DURACLOUD-859,Use CloudWatch rather than DuraBoss to generate storage reports,"Cloudwatch now provides metrics for S3, providing a daily total of files and total size per bucket in an account. We need to use this rather than running DuraBoss for reporting, at least on S3 and Glacier stores. Ideally we can discontinue the use of DuraBoss completely.",Modify SpaceWriteAccessVoter.java so that the primary storage provider is inferred when no storeId is specified in the URL.,,1,1,5,1,2026-05-14T20:44:39Z,2026-05-14T20:58:48Z,848.659,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1019,DURACLOUD-896,Management console: Logout link results in 404,,Add SyncTool feature which allows for skipping existance checks for new content sets,"This feature allows initial transfers of data sets to proceed without the usual checks to see if the content is already in DuraCloud (since we know that it is not.) Instead, all files will simply be transferred.  The need for this feature comes from GSU. With a large set of small files (4.7 million under 1 MB), the overhead of doing the checks for each file was slowing down the overall transfer considerably.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:49Z,849.717,"{""Decision"": -1}"
duracloud,5,DURACLOUD-846,DURACLOUD-992,Update to the latest JClouds,In DuraCloud release 2.4 an issue with the JClouds library that was used (the latest at the time) was that it would not perform reauthentication when the auth token expired. This required a work around in DuraStore. The issue has now been fixed: https://issues.apache.org/jira/browse/JCLOUDS-178.  This task is to update to the latest JClouds library when possible.,Looping task producers should ignore Inactive Accounts,Currently inactive accounts are not ignored.,1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:49Z,850.023,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1029,DURACLOUD-1053,Chart data calls are returning 500 error from DuraStore,,"Management Console:  Changing a root user's profile (password, etc) does not reset all caches",Resetting a root user's profile should reset all user data caches.   Currently a USERS_CHANGED message is being sent with no accountId.  The result is that instances are not registering the change.,-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:49Z,850.088,"{""Decision"": -1}"
duracloud,5,DURACLOUD-992,DURACLOUD-935,Looping task producers should ignore Inactive Accounts,Currently inactive accounts are not ignored.,Audit and Manifest links fail in duradmin when space id has a period in it.,"To reproduce  1. Add a space with a period (such as ""test.space1"") and then add a couple of items to it.  2. Wait a minute.    3. Click on manifest or audit links   4. Page will return blank without downloading a file.    Problem may be that spring is parsing everything to the right of the period in order to serve up content based on the apparent file type extension.  Problem does not exist in durastore - in duradmin only.",-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:49Z,850.121,"{""Decision"": -1}"
duracloud,5,DURACLOUD-935,DURACLOUD-987,Audit and Manifest links fail in duradmin when space id has a period in it.,"To reproduce  1. Add a space with a period (such as ""test.space1"") and then add a couple of items to it.  2. Wait a minute.    3. Click on manifest or audit links   4. Page will return blank without downloading a file.    Problem may be that spring is parsing everything to the right of the period in order to serve up content based on the apparent file type extension.  Problem does not exist in durastore - in duradmin only.",Mill:  Handle corner case of missing storage provider,Currently the looping task producers  will enter an infinite loop if a storage provider is missing.  It should retry a few times.  If it continues to fail it should send and an email and move on.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:50Z,851.072,"{""Decision"": -1}"
duracloud,5,DURACLOUD-923,DURACLOUD-994,Add byte-range option to DuraStore get content REST API request,"Discussions with Ilya Kreymer from webrecorder.io have suggested that there could be an integration with that service to allow playback of WARC files directly from DuraCloud storage, which could be quite beneficial for Archive-It users storing content in DuraCloud.    In order to make this happen, the DuraStore API needs to support range requests, allowing for only portions of a file to be retrieved from storage, rather than the entire file. This is supported in S3 and OpenStack Swift, so should be something we can support across all providers.",Duplicate response headers from REST API,"Calling the REST API for GetContentProperties return some duplicate headers, excerpted below:    $ curl -I -u ""${DURACLOUD_USER}:${DURACLOUD_PASSWORD}"" https://${DURACLOUD_HOST}/durastore/rest-api-testing/foo2    HTTP/1.1 200 OK  Date: Tue, 05 Apr 2016 19:38:14 GMT  ETag: 26dc5f719443fb5ff49b87b3853d5d7c  ETag: 26dc5f719443fb5ff49b87b3853d5d7c  Content-MD5: 26dc5f719443fb5ff49b87b3853d5d7c  Content-MD5: 26dc5f719443fb5ff49b87b3853d5d7c  Last-Modified: 2016-04-05T18:36:52  Last-Modified: 2016-04-05T18:36:52",1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:58:50Z,851.438,"{""Decision"": 1}"
duracloud,5,DURACLOUD-942,DURACLOUD-838,Add support for S3 - Infrequently Accessed storage option,"According to this announcement: https://aws.amazon.com/blogs/aws/aws-storage-update-new-lower-cost-s3-storage-option-glacier-price-reduction/?sc_ichannel=em&sc_icountry=global&sc_icampaigntype=launch&sc_icampaign=em_148542750&sc_idetail=em_2049897831&ref_=pe_430550_148542750_7, Amazon is now offering the option of a lower cost S3 tier for infrequently accessed data. This task is to transition all DuraCloud content to this new option.    The best way to take advantage of S3 - IA is via bucket lifecycle policies. Because of the additional cost of content deletes in the first 30 days, it would be best to set these policies to transition content from S3 Standard storage to S3 - IA storage after the content has been stored for 30 days. This policy should be created when a new space is created (via the S3StorageProvider)    As part of this work, the current S3 task which transitions content to Reduced Redundancy storage should be replaced with a task that adds the bucket policy for S3 - IA to an existing bucket. To complete this transition, a script will need to be written which uses this task to update all current accounts.    The storage class init parameter should also be removed (from both app-config, and from the MC). It no longer makes sense to support reduced redundancy storage.","List contents of space from a ""pre-chunked"" point of view (Retrieval Tool)","It would be handy to be able to optionally list a space contents as it  will appear when retrieved.  That is, only list contentIds as they will appear after they are restitched (do not show chunks or manifests).  It's a kind of dry run for the retrieval tool in a way.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:51Z,851.938,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1053,DURACLOUD-1008,"Management Console:  Changing a root user's profile (password, etc) does not reset all caches",Resetting a root user's profile should reset all user data caches.   Currently a USERS_CHANGED message is being sent with no accountId.  The result is that instances are not registering the change.,upgrade spring security in management console,,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:52Z,853.076,"{""Decision"": -1}"
duracloud,5,DURACLOUD-888,DURACLOUD-857,Make Audit and Manifest REST methods consistent with other durastore calls,"Namely, make sure that storeID parameter can be null and if so, the primary storage provider is used.",upgrade for spring 4.0.2,,-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:58:53Z,853.481,"{""Decision"": -1}"
duracloud,5,DURACLOUD-904,DURACLOUD-1021,SyncTool: Make sure files restored from change list on re-start are in the current set of content directories,"An issue reported by NCDCR:  The SyncTool performed a restart and picked up an old change list file even though the set of content directories was completely different. This happened because the SyncTool was started (writing the config) then killed before the old change list could be overwritten. On the next run, the config matched, so a restarted was carried out, pulling in change list files which really should have been ignored.    To fix this problem, the proposal is add a check on restart, just after the change list is read in, to remove any files from the change list that don't actually exist in the list of content directories.",Mill: Dup Task Processor should perform delete on destination only if the source does not contain item.,"In order to cover the case of content disappearing (due to provider failure) from the source provider we must make sure to delete destination store content only if the content is no longer in the source manifest.  Currently if a dup task comes to dup content from a source to a dest provider, if the item doesn't exist in the primary we delete it in the destination.   However  the looping dup producer adds dup messages for items not in the source that are in the destination in order to synchronize any missed deletes.   Thus a file that disappears from the source unexpectedly will be deleted resulting in data loss.    So to fix this problem: if dup task targets a content item that does not exist in the source provider,  ensure that it is not in the source manifest before deleting from destination.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:53Z,853.764,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1017,DURACLOUD-897,SyncTool chunking error,I have an issue chunking files larger than the max size:     ERROR 2016/05/07 02:46:37 [pool-3-thread-2] (SyncWorker.java:68) [run()] - Exception syncing file /srv/perkins/duracloud/spaces/repository.duke.edu-dev/BINARIES/d4/a6/22/d4a622b5a2a64e750e3e01abaf687eceebfe06d5 was MaxChunkSize must be multiple of 1024: 1000000000   org.duracloud.common.error.DuraCloudRuntimeException: MaxChunkSize must be multiple of 1024: 1000000000           at org.duracloud.chunk.ChunkableContent.calculateBufferSize(ChunkableContent.java:93) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.ChunkableContent.<init>(ChunkableContent.java:61) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.ChunkableContent.<init>(ChunkableContent.java:53) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.FileChunker.doAddContent(FileChunker.java:226) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.FileChunker.addContent(FileChunker.java:152) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreChunkSyncEndpoint.addUpdateContent(DuraStoreChunkSyncEndpoint.java:164) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.addUpdateContent(DuraStoreSyncEndpoint.java:304) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.doAddContent(DuraStoreSyncEndpoint.java:262) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.syncFileAndReturnDetailedResult(DuraStoreSyncEndpoint.java:229) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.mgmt.SyncWorker.run(SyncWorker.java:65) ~[duracloudsync-3.7.3.jar:na]           at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_91]           at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_91]           at java.lang.Thread.run(Thread.java:745) [na:1.8.0_91],Add REST API for Accessing Bit Integrity Reports in DuraStore,"The rest api should support a call to get the last bit integrity report for a space.  It should include, along with the body of the latest report, the status of the report (success if all went well, failure if there are errors) as well as the date the report was completed.  The properties should be accessible through a HEAD call, while the content (as well as properties) will be accessed with a GET.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:53Z,854.373,"{""Decision"": -1}"
duracloud,5,DURACLOUD-910,DURACLOUD-843,Clicking on the checkbox next to a space causes the application to hang.,To reproduce the issue:    Open duradmin.  Select a single space by clicking on the checkbox.  Notice that the throbber spins continuously.,Make use of S3 Server Side Encryption,This task is to update the S3StorageProvider to make use of the Server Side Encryption feature provided by S3 (http://aws.amazon.com/about-aws/whats-new/2011/10/04/amazon-s3-announces-server-side-encryption-support/)  Implementation details: http://docs.aws.amazon.com/AmazonS3/latest/dev/SSEUsingJavaSDK.html  Storing content with encryption should be the default.  Another task will be needed to update existing content in S3 to make use of encryption. This will likely need to be done by performing a copy action on all existing content such that the copied item is encrypted as it is written to S3.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:54Z,855.086,"{""Decision"": -1}"
duracloud,5,DURACLOUD-912,DURACLOUD-877,Copy dialog in UI has multiple progress spinners next to space selection,"As shown in the attached image, when performing a copy via DurAdmin, multiple spinning circles to indicate loading or progress are shown next to the space drop-down selection. This becomes more of an issue when the storage provider selection is used to change the selected provider.    Previously, there was one of these spinners, which was present as the list of spaces was generated and then went away one the list was populated. That was great. Now when I transition between storage providers, a string of these are presented (I've counted at least 9) with overlapping text (making the text impossible to read). Some of the spinners do disappear, but 2 seem to remain even after the space listing is fully populated.",Provide a way by which users can determine the optimal SyncTool thread setting,"Currently, to determine the ideal number of threads to maximize throughput, users of the SyncTool need to run the SyncRate tool with a variety of settings, record the speed values, then compare them. This is time consuming and difficult. This task is to make determining the thread number for optimal throughput as simple as possible.",1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:58:55Z,855.535,"{""Decision"": 1}"
duracloud,5,DURACLOUD-975,DURACLOUD-1016,Remove dashboard from duradmin,No longer supported.,Refactor storage report API endpoints to be more consistent with the rest of the DuraCloud API,"Current API endpoints:    # Provides a listing of totals for content in a space over a time range  /storagestats/timeseries ? spaceID & storeID & start & end    # For a single day, provides a list of report details for each space in a store  /storagestats/snapshot-by-day ? storeID & date    Should be changed to:    # Summary of a space, listed by day  /report/space/{spaceID} ? storeID & startDate & endDate    # Summary of a store, listed by day  /report/store ? storeID & startDate & endDate      # Summary of a store (for a single day), listed by space  /report/store/{date} ? storeID    - storeID should be optional, default to primary store    Note: No changes need be made to the functionality, just to the REST endpoints.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:56Z,856.457,"{""Decision"": -1}"
duracloud,5,DURACLOUD-825,DURACLOUD-957,S3StorageProvider: Remove dependency on a particular access key,"The S3StorageProvider makes use of the AWS access key as a prefix for bucket names, just to guarantee that the names are unique. The listing of buckets is also limited to only those with a matching access key.  Now that AWS does not make the secret key (essentially the password) available, if we were to lose the secret key, we would have to create another credential pair. If we were to do that, though, the S3StorageProvider would show an empty space listing because the new access key will not match the bucket prefix. This also currently makes it impossible to use the AWS IAM service, which is a best practice.  This task is to allow the S3StorageProvider to display and work with buckets regardless of the access key prefix. The prefix should still be used, since uniqueness is still necessary, and should still be stripped before displaying the space names for users. However, rather than requiring a specific access key, any key should work.  Since this match will likely require a regex: According to AWS docs, the Access Key ID is a 20-character, alphanumeric sequence.",Backup thread runs too frequently on synctool.,Currently the synctool's backup thread is running on the same schedule as the directory polling period which is 10 seconds by default.  The back up thread period should not be tied to the polling period.  Instead it should run at least every 5 minutes by default.  Also thread synchronization on on the ChangedList.persist method is causing threads to wait until the backup file is completely written rather than waiting only until the file list is copied in memory.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:56Z,856.967,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1021,DURACLOUD-879,Mill: Dup Task Processor should perform delete on destination only if the source does not contain item.,"In order to cover the case of content disappearing (due to provider failure) from the source provider we must make sure to delete destination store content only if the content is no longer in the source manifest.  Currently if a dup task comes to dup content from a source to a dest provider, if the item doesn't exist in the primary we delete it in the destination.   However  the looping dup producer adds dup messages for items not in the source that are in the destination in order to synchronize any missed deletes.   Thus a file that disappears from the source unexpectedly will be deleted resulting in data loss.    So to fix this problem: if dup task targets a content item that does not exist in the source provider,  ensure that it is not in the source manifest before deleting from destination.",Update mimetype determination method,"The MimetypeUtil class in common currently uses FileNameMap (http://docs.oracle.com/javase/7/docs/api/java/net/FileNameMap.html) to determine the mimetype of a file based on its file extension. This class is used by the SyncTool to generate mimetype values for files being transferred to DuraCloud. The current method depends on a mapping file found in each individual user's JRE, make it difficult to update.  A better option would be to use MimetypesFileTypeMap (http://docs.oracle.com/javase/7/docs/api/javax/activation/MimetypesFileTypeMap.html) for this purpose, which would allow us to include our own mapping file (and therefore be much more comprehensive).",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:57Z,857.785,"{""Decision"": 1}"
duracloud,5,DURACLOUD-844,DURACLOUD-839,Sync Tool: Uninstalling with app running (on Windows) pops up error dialog,"If the sync tool is uninstalled while the application is running, the uninstall works properly, the application is stopped and all files are removed as expected, but an error dialog is popped up stating ""Program ended with an error exit code"".   This popup does not show up if the application is not running when the uninstaller is run.  The dialog is popped up when the command: ""taskkill /f /t /im duracloudsync.exe"" is run by the uninstaller.  In testing for the 2.4 release I found that if the taskkill command is run without the ""/f"" force flag, the error dialog does not pop up and the exe process stops (the icon is removed from the task bar), but the java process continues to run, so the application is still available. If the command above, with the force flag is then run, the java app is stopped without a popup dialog. This is why a second call was added to the uninstaller, to try running without the force flag first. Unfortunately, this did not work, the error dialog remains.",Retrieval Tool:  Verify chunked manifests when generating prechunked listing,"It would be nice if we could tell the retrieval tool to verify that the manifest points to a complete set of chunks and that the chunk md5s match the manifest md5s.    This will be a handy addition to  https://jira.duraspace.org/browse/DURACLOUD-837 and https://jira.duraspace.org/browse/DURACLOUD-838  In verify mode, it would probably be a good idea to add a couple of columns to the output: verification status (success, failure) and an explanation column where there is a problem.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:57Z,857.939,"{""Decision"": 1}"
duracloud,5,DURACLOUD-827,DURACLOUD-841,add sync tool prepend source path (include top level directory) flag to synctoolui,,Image gallery viewer,"In a cloud service strategy meeting on Aug 6, 2013 (https://wiki.duraspace.org/display/DSPINT/2013-08-06+-+Cloud+Service+Strategy) there was a discussion about a need expressed by UNC to have a way to view images in DuraCloud as a gallery, in order to aid in the finding of images in their collection.  I was thinking that this could be accomplished with an html/css/javascript app that is stored in one of the user's spaces, and allows them to select a space (if that's actually necessary, could be hard coded to the one that is their image library) and view a set of images. The javascript would need to make calls to the DuraCloud REST API to get the list of content items and display each one. The images would likely be scaled down a bit, to make browsing easier, and clicking on them would display the (slightly) larger size. The REST API would also be used to allow paging through the content items (and not trying to display too many at once). The option to specify a prefix for filtering would need to be there, and the user would need to be able to see the full content ID of the item they are viewing, since that will be the link back to the full size archival image on their internal system.  There is an expectation that the UNC folks will be generating the necessary low-res images that would be viewed through this gallery viewer, and would load those images into a DuraCloud space.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:58:57Z,857.956,"{""Decision"": -1}"
duracloud,5,DURACLOUD-873,DURACLOUD-847,SyncToolUI: Option to set threads,The UI for the SyncTool should provide an option to set the number of threads used for processing. This can just be a drop-down box on the configuration screen.,SyncTool/StoreClient failing when attempting to connect to a DuraCloud instance with a configured Glacier provider,"From ucar customer, when attempting to run the sync tool (version 2.1.0) against a DuraCloud 2.4 instance with a Glacier storage provider configured, the following error appears:  Starting up the Sync Tool ...Exception in thread ""main"" java.lang.RuntimeException: Could not create connection to DuraStore due to Error retrieving content stores. null at org.duracloud.sync.util.StoreClientUtil.createContentStore(StoreClientUtil.java:40) at org.duracloud.sync.SyncTool.startSyncManager(SyncTool.java:148) at org.duracloud.sync.SyncTool.runSyncTool(SyncTool.java:292) at org.duracloud.sync.SyncTool.main(SyncTool.java:355) Caused by: org.duracloud.error.ContentStoreException: Error retrieving content stores. null at org.duracloud.client.ContentStoreManagerImpl.getStorageAccounts(ContentStoreManagerImpl.java:164) at org.duracloud.client.ContentStoreManagerImpl.getPrimaryContentStore(ContentStoreManagerImpl.java:118) at org.duracloud.sync.util.StoreClientUtil.createContentStore(StoreClientUtil.java:37) ... 3 more Caused by: java.lang.NullPointerException at org.duracloud.storage.domain.StorageAccountManager.initialize(StorageAccountManager.java:50) at org.duracloud.client.ContentStoreManagerImpl.getStorageAccounts(ContentStoreManagerImpl.java:152) ... 5 more",-1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:58:57Z,858.432,"{""Decision"": -1}"
duracloud,5,DURACLOUD-951,DURACLOUD-828,Beanstalk: DuraStore calls to accounts,All calls through DuraStore in a beanstalk setup will need to pull account information then perform the expected requests on the appropriate account.,Retrieval Tool: Hidden password option,DURACLOUD-759 added a hidden password for the Sync Tool. This task is to make use of the same environment variable to pick up the password for the Retrieval Tool. This will help to keep the functionality of the two tools in sync.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:57Z,858.441,"{""Decision"": 1}"
duracloud,5,DURACLOUD-881,DURACLOUD-826,Cannot configure or turn off logging of Retrier in ContentStoreImpl,"The ContentStoreImpl currently has hardcoded settings for how it logs errors encountered during ""retries"".  Unfortunately, this is not ideal for all use cases of the API.  For example, in the Replication Task Suite, we use ContentStoreImpl.getContentProperties() method as a way to tell whether content already exists in DuraCloud. If that content does not exist, we expect to receive a NotFoundException. This lets us perform logic like: ""If content exists in DuraCloud, see what checksum DuraCloud reports. If DuraCloud checksum differs from local checksum, re-upload the content.""  Unfortunately, however, getContentProperties() logs this same warning message to log4j 4 times in a row (1 + 3 retries) if the content does NOT yet exist in DuraCloud:  2014-07-14 16:46:28,336 WARN  org.duracloud.client.ContentStoreImpl @ Error attempting to get properties 'ITEM@10673-10.zip' in 'dspace-dev-backup' due to: Response code was 404, expected value was 200. Response body value: null  This causes the logs for the Replication Task Suite to actually fill up with unnecessary warnings from the DuraCloud v3.1.1 API. For example, anytime we want to upload NEW content to DuraCloud, we first check if it already exists (which logs that error x 4) before the new content is uploaded. The logged warnings would cause unnecessary worry for anyone looking at the logs -- in reality they are harmless in this scenario, as the content obviously doesn't exist before it is first uploaded.  It looks like the WARN message is generated by ""doGetContentProperties"" here: https://github.com/duracloud/duracloud/blob/master/storeclient/src/main/java/org/duracloud/client/ContentStoreImpl.java#L904  It is then repeated 4 times as a ""log.warn"" in the default execute() method (which is configured to do 3 retries): https://github.com/duracloud/duracloud/blob/master/storeclient/src/main/java/org/duracloud/client/ContentStoreImpl.java#L216  Ideally, there should be some way to configure the logging in the ContentStoreImpl. I like that this same task is retried 3 times. But in many scenarios, I'd rather it just throw me a final Error if all retries failed, rather than logging the same error message multiple times in a row.   If logging cannot be easily configurable, then switching the default execute() method to just do a ""log.debug"" would be better. That way I can see the underlying error if I turn on debugging, but by default my logs don't get filled with the same errors repeated.  NOTE: This was discovered while attempting to upgrade the DSpace Replication Task Suite to use DuraCloud API version 3.1.1 (JARS: storeclient, storeprovider, common). Unfortunately, until logging is cleaned up in some way, it's unlikely I'll release the upgraded Replication Task Suite code.",Retrieval Tool: Use logback for logging,"In DURACLOUD-774 (in particular, the changes in code r1072) changed over the Sync Tool from using log4j to using logback as the underlying logger. This task is to update the Retrieval Tool in the same way.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:58:59Z,859.734,"{""Decision"": 1}"
duracloud,5,DURACLOUD-950,DURACLOUD-1005,Beanstalk: Account determination,"All calls going through DuraStore will need to determine the account for which the call should be processed. By default this should be done using the subdomain of the host used for the call. There should also be an optional query parameter added to each API call which allows specifying the accountID, as this will be necessary for testing and may be needed by other scenarios.    Part of this work will be to ensure that the combination of the account and user credentials still ensures that only users with access to an account are able to make calls that affect that account.",MC:  global properties form does not give useful feedback when data is invalid,,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:58:59Z,860.141,"{""Decision"": 1}"
duracloud,5,DURACLOUD-862,DURACLOUD-832,Remove services system,"This work is to remove all of the services from DuraCloud. This should include removing DuraService, the entire set of existing services, and components (like the executor) which support or depend on services.",RetrievalTool NullPointerException when using all spaces option (-a),"The retrievaltool throws a NullPointerException when using the ""all-spaces"" or ""-a"" command line option and the ""spaces"" or ""-s"" option is not specified, which the ""spaces"" option shouldn't need to be when using ""all-spaces"".  The culprit is in RetrievalTool#startRetrievalManager at the line: boolean createSpaceDir = retConfig.getSpaces().size() > 1; because RetrievalToolConfig#getSpaces returns null when the ""spaces"" command line option is not used.",1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:58:59Z,860.378,"{""Decision"": 1}"
duracloud,5,DURACLOUD-861,DURACLOUD-993,Modify duradmin to control streaming service via ContentStore interface and space properties,,500 error attempting to download file through DurAdmin,"In the UNC account, the file named 20304_VT0010_0001.mp4 in the space sfc20304-open cannot be downloaded using the ""Download"" button. Selecting the download button results in a 500 error, which is captured in the attached ""500-error-trace.txt"" file. The error which is generated on the server side is captured in the attached ""500-error-server-side-catalina-out.txt"" file.    The file in question is 4.5 GB in size. It is in a streamed space, and streaming works properly. The file can be downloaded from S3 and from DuraStore, so the issue seems to be occurring within DurAdmin.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:00Z,860.547,"{""Decision"": 1}"
duracloud,5,DURACLOUD-969,DURACLOUD-886,SyncTool fails to connect when using a password with special characters,"When a DuraCloud user sets their password to a value which includes special characters they are able to log in to the DuraCloud UI just fine, but attempting to connect using the command line SyncTool results in a stacktrace like the following:    Starting up the Sync Tool ...Exception in thread ""main"" java.lang.RuntimeException: Could not create connection to DuraCloud (test.duracloud.org:443/durastore). Cause: invalid credentials. Check your username and password and try again.          at org.duracloud.client.util.StoreClientUtil.createContentStore(StoreClientUtil.java:42)          at org.duracloud.sync.SyncTool.startSyncManager(SyncTool.java:154)          at org.duracloud.sync.SyncTool.runSyncTool(SyncTool.java:294)          at org.duracloud.sync.SyncToolInitializer.runSyncTool(SyncToolInitializer.java:34)          at org.duracloud.sync.SyncToolInitializer.main(SyncToolInitializer.java:23)          at org.duracloud.syncui.SyncSelector.main(SyncSelector.java:33)    An example password which provokes this issue is: H89v$2oRlaD?5Qe\YT3j. This password works fine with the SyncTool if all special characters are removed (H89v2oRlaD5QeYT3j), but fails if any remain.    Once fixed, this needs to be tested in the SyncTool UI, the Retrieval Tool, as well as the chunk, stitch, and sync-optimize tools.",Restricted Streaming,"- DuraCloud would continue to use CloudFront to stream files, but would add an option to limit access to streamed content. There would be two options when setting a space to be streamed: open streaming (which is how we do streaming now) and restricted streaming.(the new feature). - When using restricted streaming, no files would be directly accessible. Instead, to expose a file, a new DuraCloud REST method would be provided which could be called to retrieve a signed URL that could then be used to stream the file. - The new REST call would require providing the username and password of a DuraCloud user with administrative rights. - The new REST call would require an ending date and time parameter, after which the returned URL is no longer valid. - The new REST call would allow for providing an optional parameter indicating the IP address or range of addresses that can be used to access the content.  The consumer of this service (UNC in this case) will be responsible for: - Verifying that a user of their system should have access to the content that is to be streamed - Making the call to DuraCloud (with appropriate DuraCloud permissions) to request and retrieve the signed URL - Inserting the URL into an RTMP player (e.g. Flowplayer, JWPlayer, etc) which will allow the user to view the content",-1,-1,1,8,2026-05-14T20:44:39Z,2026-05-14T20:59:00Z,860.58,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1020,DURACLOUD-910,Move Bit Integrity Producer on to the Sentinel,In order to better utilize our AWS resources we should do the following:      1. Retire the Bit Integrity Producer  Autoscale group and configuration.  2. Move the bit integrity producer process onto the sentinel and have it run continuously.  3. Upgrade the sentinel to an m3.medium.   4. Ensure that the bit report autoscale group is scaling down when the bit report queue has been empty for more than 3 hours.,Clicking on the checkbox next to a space causes the application to hang.,To reproduce the issue:    Open duradmin.  Select a single space by clicking on the checkbox.  Notice that the throbber spins continuously.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:01Z,861.986,"{""Decision"": 1}"
duracloud,5,DURACLOUD-851,DURACLOUD-864,Add CORS headers to apache config in new AMI,Add the CORS headers to the apache config when the new ami is built:  See  https://jira.duraspace.org/browse/DPS-23 for modifications.  This change enables api calls to be made from javascript hosted on other domains.,Update media streaming to work without Media Streamer service,The Media Streamer service is being removed. Media streaming still needs to work. This task is to allow the existing S3StorageProvider streaming Tasks handle the work the service used to manage.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:02Z,862.498,"{""Decision"": -1}"
